Unnamed: 0,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
13737,2016-02-01,13067,F,False,True,0,Servidor público,Superior completo,Separado,Casa,45,25.356164383561644,1.0,-204.35828008601857
13738,2016-02-01,15446,M,True,False,0,Assalariado,Superior completo,Casado,Casa,24,6.372602739726028,2.0,-3971.7496981741124
13739,2016-02-01,6448,M,True,False,1,Assalariado,Superior completo,Casado,Casa,51,5.2465753424657535,3.0,-2649.1717313442277
13740,2016-02-01,9752,F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,1.0273972602739727,2.0,1376.6167739949756
13741,2016-02-01,11913,F,False,False,0,Assalariado,Superior completo,Casado,Casa,55,1.0767123287671232,2.0,5930.823170964999
13742,2016-02-01,10378,M,True,True,3,Assalariado,Secundário,Casado,Casa,34,0.547945205479452,5.0,-3912.8575281082003
13743,2016-02-01,8632,F,False,True,0,Assalariado,Superior completo,Casado,Casa,56,5.443835616438356,2.0,1522.9838710371741
13744,2016-02-01,11235,M,True,False,3,Assalariado,Secundário,Casado,Casa,27,9.52054794520548,5.0,-949.734106556376
13745,2016-02-01,4484,M,True,False,0,Servidor público,Secundário,Separado,Casa,52,1.2602739726027397,1.0,-4904.117827622441
13746,2016-02-01,3488,F,True,True,0,Servidor público,Superior completo,Separado,Casa,46,22.115068493150684,1.0,-5385.877142794982
13747,2016-02-01,16583,F,False,True,0,Assalariado,Superior completo,Casado,Casa,33,10.96986301369863,2.0,-4132.9528852361755
13748,2016-02-01,15620,F,False,True,0,Assalariado,Secundário,Casado,Casa,50,5.958904109589041,2.0,-1921.160982090771
13749,2016-02-01,16389,F,True,True,0,Assalariado,Secundário,Casado,Casa,46,2.208219178082192,2.0,11860.67307695667
13750,2016-02-01,9310,F,True,False,2,Empresário,Secundário,Casado,Casa,30,7.265753424657534,4.0,12043.660422744371
13752,2016-02-01,9674,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,33,4.347945205479451,2.0,-1907.120205486951
13753,2016-02-01,3816,F,False,False,0,Servidor público,Superior completo,Solteiro,Casa,28,6.602739726027397,1.0,2470.7273221112946
13754,2016-02-01,1639,M,True,True,0,Assalariado,Secundário,Casado,Casa,50,5.06027397260274,2.0,-6671.213288828021
13755,2016-02-01,14626,F,False,True,0,Empresário,Secundário,Casado,Casa,53,7.884931506849315,2.0,-1825.4998150303509
13756,2016-02-01,4871,F,True,True,0,Assalariado,Superior completo,Casado,Casa,41,0.4657534246575342,2.0,975.7258665536297
13757,2016-02-01,1394,M,False,True,0,Assalariado,Secundário,Casado,Casa,64,7.16986301369863,2.0,-3103.295076558996
13758,2016-02-01,7579,F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,29.534246575342465,2.0,-9803.81731601429
13760,2016-02-01,15301,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,48,1.0328767123287672,1.0,6099.931573201234
13762,2016-02-01,7662,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,4994.8293898158345
13763,2016-02-01,8075,F,False,False,0,Empresário,Secundário,Casado,Casa,43,24.736986301369864,2.0,2530.049196996575
13764,2016-02-01,4793,F,True,True,0,Servidor público,Superior completo,Casado,Casa,60,34.12328767123287,2.0,8396.21693056756
13765,2016-02-01,12547,F,False,False,1,Assalariado,Superior completo,Casado,Casa,34,4.701369863013698,3.0,1373.740380319487
13766,2016-02-01,502,F,True,True,1,Servidor público,Secundário,Casado,Casa,48,22.03835616438356,3.0,-653.8793815711633
13768,2016-02-01,3295,F,True,True,2,Assalariado,Secundário,Casado,Casa,39,5.219178082191782,4.0,2151.725806654647
13769,2016-02-01,11553,M,True,True,0,Assalariado,Secundário,Casado,Casa,59,6.635616438356164,2.0,-6110.508557445776
13770,2016-02-01,12366,F,False,True,0,Empresário,Superior completo,Casado,Casa,48,6.531506849315067,2.0,6007.466216270257
13773,2016-02-01,14766,M,True,False,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,138.93741320443496
13774,2016-02-01,2873,M,True,True,2,Empresário,Superior completo,Casado,Casa,36,8.227397260273973,4.0,-966.4240290272319
13775,2016-02-01,9945,M,False,True,0,Assalariado,Secundário,Casado,Casa,57,3.010958904109589,2.0,-5064.816315441629
13776,2016-02-01,2894,M,True,False,1,Servidor público,Secundário,Casado,Casa,36,9.98082191780822,3.0,10539.217351608784
13777,2016-02-01,7241,F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,38,8.38082191780822,2.0,-2919.563739153329
13778,2016-02-01,8986,F,True,True,1,Assalariado,Secundário,Separado,Casa,32,1.7753424657534247,2.0,667.4002444244938
13779,2016-02-01,9269,M,True,False,1,Empresário,Superior completo,União,Casa,34,7.6,3.0,-7830.608612939281
13780,2016-02-01,591,F,False,True,0,Bolsista,Superior completo,Casado,Casa,51,10.695890410958905,2.0,3233.6788888888905
13781,2016-02-01,9308,M,False,False,3,Assalariado,Superior completo,Casado,Casa,39,9.684931506849315,5.0,6079.681327747334
13782,2016-02-01,375,M,True,False,2,Empresário,Superior completo,Casado,Casa,41,17.534246575342465,4.0,23012.37004503694
13783,2016-02-01,13235,M,False,True,0,Assalariado,Secundário,Casado,Casa,56,36.865753424657534,2.0,36659.47622893327
13784,2016-02-01,6683,F,True,False,1,Empresário,Superior completo,Casado,Casa,39,6.898630136986301,3.0,6250.79854590206
13785,2016-02-01,3142,F,False,True,0,Servidor público,Superior completo,Casado,Casa,53,9.183561643835615,2.0,-4045.742535935983
13786,2016-02-01,13771,M,True,True,2,Assalariado,Secundário,Casado,Casa,31,7.958904109589041,4.0,-5006.9335878536895
13787,2016-02-01,1740,F,False,True,2,Empresário,Secundário,Casado,Casa,29,1.9726027397260275,4.0,3881.7239178267746
13788,2016-02-01,11978,M,True,True,2,Assalariado,Secundário,Casado,Casa,28,8.183561643835617,4.0,-7457.391217941912
13789,2016-02-01,7753,F,True,True,2,Assalariado,Secundário,Casado,Casa,40,12.857534246575346,4.0,-69.51028982061598
13790,2016-02-01,8342,F,False,True,0,Servidor público,Secundário,Casado,Casa,49,7.893150684931506,2.0,-868.3874131570228
13791,2016-02-01,7179,F,True,False,0,Assalariado,Secundário,Casado,Casa,53,11.134246575342466,2.0,-4877.9307203546705
13792,2016-02-01,3911,M,True,True,1,Assalariado,Superior incompleto,Casado,Casa,41,6.852054794520547,3.0,-1443.069259268129
13794,2016-02-01,11710,M,False,True,0,Empresário,Secundário,Casado,Casa,52,2.9068493150684933,2.0,-753.5052437920667
13796,2016-02-01,15661,F,False,True,2,Assalariado,Secundário,Casado,Casa,35,12.161643835616438,4.0,-3788.0701880349684
13797,2016-02-01,6413,M,False,False,0,Assalariado,Secundário,Casado,Casa,62,26.93150684931507,2.0,-1185.6642748474696
13798,2016-02-01,7879,F,False,True,0,Empresário,Secundário,Solteiro,Casa,50,1.7205479452054795,1.0,728.7746700017983
13799,2016-02-01,7899,M,True,True,0,Assalariado,Superior completo,Casado,Casa,29,9.090410958904108,2.0,6756.764763992242
13800,2016-02-01,2848,M,True,True,0,Assalariado,Superior completo,Casado,Casa,33,0.9753424657534246,2.0,-3526.0881670164626
13801,2016-02-01,888,F,False,False,0,Assalariado,Superior incompleto,Solteiro,Aluguel,31,5.4301369863013695,1.0,69.50920426979224
13802,2016-02-01,4649,F,False,True,1,Assalariado,Superior incompleto,Solteiro,Casa,37,4.441095890410959,2.0,-661.4172461997234
13803,2016-02-01,10067,M,True,True,0,Assalariado,Secundário,Casado,Casa,35,2.0465753424657533,2.0,480.9221172624875
13805,2016-02-01,14104,M,False,False,1,Assalariado,Superior completo,Casado,Casa,33,1.0410958904109588,3.0,-4067.3673071784624
13806,2016-02-01,14990,M,True,True,0,Assalariado,Superior completo,Casado,Casa,64,20.531506849315072,2.0,-10489.274444244273
13807,2016-02-01,8877,F,True,False,0,Assalariado,Secundário,Casado,Governamental,49,16.726027397260275,2.0,-4639.249659832302
13808,2016-02-01,5312,F,True,True,0,Assalariado,Secundário,Casado,Casa,33,1.8438356164383565,2.0,1553.5285364902227
13809,2016-02-01,14743,F,False,False,0,Servidor público,Secundário,Viúvo,Casa,49,0.9616438356164384,1.0,3664.604296602689
13811,2016-02-01,1964,M,True,True,0,Empresário,Secundário,Casado,Casa,42,3.2575342465753425,2.0,-7569.80925343542
13813,2016-02-01,9596,F,False,True,0,Assalariado,Secundário,Separado,Casa,59,3.515068493150685,1.0,5262.540118451673
13814,2016-02-01,11084,F,False,True,0,Assalariado,Superior completo,Separado,Casa,54,11.183561643835615,1.0,-2414.0100831342493
13815,2016-02-01,8830,M,True,False,0,Empresário,Secundário,Casado,Com os pais,46,11.386301369863016,2.0,-7597.051590380483
13816,2016-02-01,9555,F,False,False,0,Assalariado,Superior completo,União,Casa,42,0.8465753424657534,2.0,2606.839044889248
13817,2016-02-01,962,F,True,False,1,Assalariado,Superior completo,União,Casa,31,2.0136986301369864,3.0,3902.297638041278
13819,2016-02-01,4505,F,False,False,1,Assalariado,Secundário,Separado,Casa,39,11.183561643835615,2.0,-3475.833901197817
13820,2016-02-01,2763,F,False,True,0,Assalariado,Superior completo,União,Casa,48,9.142465753424656,2.0,-1273.8820102727818
13821,2016-02-01,16008,F,True,True,1,Empresário,Superior completo,Casado,Casa,42,4.545205479452054,3.0,8390.706295005477
13822,2016-02-01,15891,F,False,True,0,Empresário,Superior completo,Casado,Governamental,44,4.049315068493152,2.0,-1590.9547887049152
13823,2016-02-01,11747,F,False,True,0,Assalariado,Superior completo,Casado,Casa,27,6.846575342465752,2.0,446.21896442266825
13825,2016-02-01,9363,M,False,False,0,Empresário,Superior completo,Casado,Casa,36,8.01917808219178,2.0,3909.8268014420046
13828,2016-02-01,5434,F,False,False,0,Assalariado,Superior completo,Separado,Casa,59,4.18082191780822,1.0,7402.263442607269
13829,2016-02-01,6182,F,False,True,1,Empresário,Superior completo,Casado,Casa,27,2.66027397260274,3.0,-705.2029779046975
13830,2016-02-01,6908,F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,43,25.641095890410963,3.0,-6923.890465303376
13831,2016-02-01,7190,M,False,True,0,Empresário,Secundário,Casado,Casa,22,2.9616438356164383,2.0,744.0682203755614
13832,2016-02-01,9721,M,False,True,0,Assalariado,Secundário,Casado,Casa,47,4.452054794520548,2.0,2039.150591802705
13833,2016-02-01,11354,M,True,False,0,Assalariado,Secundário,Casado,Casa,43,4.5178082191780815,2.0,-4195.031687253444
13834,2016-02-01,1866,M,True,True,1,Empresário,Secundário,Casado,Casa,41,5.923287671232878,3.0,-814.3464524008668
13835,2016-02-01,15923,F,False,True,0,Assalariado,Superior completo,Casado,Casa,43,9.128767123287671,2.0,-1915.401435358909
13836,2016-02-01,9225,F,True,True,0,Assalariado,Superior completo,Casado,Casa,56,17.68767123287671,2.0,1276.5475835273355
13837,2016-02-01,1784,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,2.0575342465753423,2.0,2400.6964844215363
13840,2016-02-01,6043,F,False,True,0,Assalariado,Superior completo,Casado,Casa,56,8.139726027397263,2.0,525.7605600258312
13841,2016-02-01,12215,M,True,True,0,Assalariado,Secundário,Casado,Casa,51,1.5945205479452054,2.0,-677.7293756193749
13845,2016-02-01,4692,M,False,True,2,Servidor público,Superior completo,Casado,Casa,43,15.449315068493153,4.0,3809.777078084622
13846,2016-02-01,12790,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,39,20.126027397260277,2.0,-1684.3216889634023
13847,2016-02-01,4377,M,False,True,1,Assalariado,Superior completo,Casado,Casa,34,1.0054794520547945,3.0,-273.72427906236135
13850,2016-02-01,7789,F,False,False,0,Assalariado,Secundário,Casado,Casa,57,3.1643835616438367,2.0,586.9251642020718
13851,2016-02-01,16050,M,True,True,0,Empresário,Superior incompleto,Casado,Com os pais,27,1.1232876712328768,2.0,1153.327846928827
13852,2016-02-01,10665,F,False,False,2,Servidor público,Secundário,Casado,Casa,32,11.01917808219178,4.0,-3548.133865570044
13853,2016-02-01,1567,M,False,True,0,Assalariado,Superior completo,Casado,Casa,27,1.476712328767123,2.0,-3836.851021612846
13854,2016-02-01,4914,M,False,False,1,Empresário,Superior completo,Separado,Casa,29,3.2164383561643834,2.0,-540.5205064572274
13855,2016-02-01,4718,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,22,1.1863013698630136,2.0,636.3806404736529
13856,2016-02-01,5951,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,51,1.8027397260273967,1.0,1017.8541098980796
13857,2016-02-01,15815,M,False,False,0,Empresário,Superior incompleto,Casado,Casa,24,0.5178082191780822,2.0,488.10178064273714
13859,2016-02-01,5006,F,False,True,0,Servidor público,Secundário,União,Casa,30,1.295890410958904,2.0,1576.787669895874
13860,2016-02-01,7566,F,False,False,1,Assalariado,Superior completo,União,Com os pais,33,14.69041095890411,3.0,8961.934766381164
13861,2016-02-01,2921,M,True,True,0,Empresário,Secundário,Casado,Casa,46,2.356164383561644,2.0,2379.095388835489
13863,2016-02-01,15630,M,True,False,0,Assalariado,Superior incompleto,Casado,Com os pais,24,2.6301369863013697,2.0,37.14630064854282
13865,2016-02-01,11213,F,False,True,3,Servidor público,Secundário,Casado,Casa,38,5.843835616438357,5.0,126.3404352056923
13866,2016-02-01,8203,F,False,True,0,Servidor público,Secundário,Casado,Casa,53,1.4684931506849317,2.0,979.1330370395603
13867,2016-02-01,8633,F,False,True,0,Assalariado,Superior completo,Casado,Casa,56,5.443835616438356,2.0,2033.9238710371737
13870,2016-02-01,2555,M,True,True,1,Assalariado,Secundário,Casado,Casa,47,0.5561643835616439,3.0,-2271.2510258211496
13872,2016-02-01,10276,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,40,16.13972602739726,1.0,-944.7352419631097
13873,2016-02-01,13916,M,True,True,0,Empresário,Superior completo,Casado,Casa,31,11.043835616438356,2.0,-1687.3063507340012
13874,2016-02-01,5026,F,False,True,0,Empresário,Superior completo,Casado,Casa,35,6.049315068493152,2.0,1665.9088631752397
13876,2016-02-01,13165,F,False,True,1,Empresário,Superior completo,Casado,Casa,32,11.18082191780822,3.0,-4610.034640918383
13877,2016-02-01,3494,F,False,True,0,Empresário,Superior completo,Casado,Casa,60,24.78356164383561,2.0,187.55278949991043
13878,2016-02-01,5820,F,False,False,0,Empresário,Superior completo,Casado,Casa,31,8.298630136986299,2.0,-2054.761981811843
13879,2016-02-01,4873,F,True,True,0,Assalariado,Secundário,Casado,Casa,41,0.4657534246575342,2.0,751.4858665536296
13880,2016-02-01,8770,F,True,True,0,Assalariado,Superior completo,Separado,Casa,42,9.326027397260274,1.0,-1829.8084989369358
13881,2016-02-01,14702,F,True,False,0,Assalariado,Superior completo,Casado,Casa,28,1.547945205479452,2.0,5727.110733943763
13882,2016-02-01,525,M,False,True,1,Assalariado,Superior incompleto,Casado,Casa,37,15.449315068493153,3.0,5983.793323429603
13883,2016-02-01,13159,M,True,False,1,Empresário,Secundário,Casado,Casa,44,3.8383561643835615,3.0,-1447.096968937065
13884,2016-02-01,201,F,False,False,0,Servidor público,Superior completo,Casado,Casa,40,15.282191780821917,2.0,-147.4695308037417
13886,2016-02-01,1255,F,False,False,1,Assalariado,Secundário,União,Casa,41,9.58904109589041,3.0,-3720.144702676962
13887,2016-02-01,5150,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,53,5.216438356164384,2.0,1398.5826452799806
13888,2016-02-01,3089,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,5.887671232876714,2.0,1451.1498630628448
13889,2016-02-01,3841,F,False,False,0,Empresário,Secundário,Casado,Governamental,49,15.36164383561644,2.0,6499.326700338623
13890,2016-02-01,15629,M,True,True,0,Assalariado,Secundário,Casado,Casa,51,5.5479452054794525,2.0,-6667.416151828081
13891,2016-02-01,8901,F,False,True,0,Assalariado,Superior completo,Casado,Casa,47,20.895890410958906,2.0,-9503.295035076253
13893,2016-02-01,1089,F,True,True,1,Assalariado,Superior completo,Casado,Casa,31,4.597260273972604,3.0,1075.750262199247
13894,2016-02-01,11189,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,31,2.8438356164383563,2.0,-285.3768833790573
13896,2016-02-01,5542,F,False,False,0,Empresário,Secundário,União,Casa,51,29.473972602739725,2.0,-5341.165617429155
13897,2016-02-01,8515,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,11.895890410958906,3.0,-2057.6068540108345
13898,2016-02-01,12074,F,False,False,1,Empresário,Secundário,Casado,Casa,33,1.6547945205479453,3.0,1421.7138754426514
13900,2016-02-01,4340,M,True,True,0,Assalariado,Secundário,Casado,Casa,42,8.263013698630138,2.0,-2518.7468232954443
13901,2016-02-01,11290,F,False,False,2,Assalariado,Superior incompleto,Casado,Casa,30,10.849315068493151,4.0,-2022.6096995395505
13903,2016-02-01,3138,F,False,True,0,Servidor público,Secundário,Casado,Casa,53,9.183561643835615,2.0,-140.3925359359837
13904,2016-02-01,8030,M,True,True,1,Assalariado,Secundário,Casado,Casa,48,7.810958904109589,3.0,7462.3488365873145
13906,2016-02-01,7916,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,18.06575342465753,2.0,-5774.805569008529
13907,2016-02-01,8,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,30,4.438356164383562,2.0,-1157.874839558174
13909,2016-02-01,12554,M,True,False,0,Assalariado,Superior completo,Casado,Com os pais,28,1.1945205479452057,2.0,-1872.2711143496417
13910,2016-02-01,15429,M,False,False,0,Empresário,Secundário,Casado,Casa,38,4.287671232876712,2.0,-2866.4522291135136
13912,2016-02-01,10874,F,False,False,0,Empresário,Secundário,Casado,Casa,48,5.520547945205481,2.0,1479.594160689005
13913,2016-02-01,7190,M,False,True,0,Empresário,Superior completo,Casado,Casa,22,2.9616438356164383,2.0,744.0682203755614
13914,2016-02-01,16151,M,True,True,1,Empresário,Superior completo,Casado,Casa,45,1.1232876712328768,3.0,-4277.873028047496
13915,2016-02-01,10088,F,False,True,0,Empresário,Superior completo,Casado,Casa,30,3.964383561643836,2.0,4594.211616061242
13917,2016-02-01,11935,M,False,False,0,Servidor público,Secundário,Casado,Casa,41,0.5780821917808219,2.0,-3080.849432709581
13918,2016-02-01,9604,F,False,False,1,Assalariado,Secundário,Casado,Casa,33,9.432876712328769,3.0,-2471.41819720546
13919,2016-02-01,5845,M,True,True,0,Empresário,Superior completo,Solteiro,Casa,32,2.5534246575342467,1.0,-4891.809376148526
13920,2016-02-01,2306,F,False,False,2,Servidor público,Superior completo,Casado,Casa,30,7.693150684931508,4.0,-1470.655191553941
13921,2016-02-01,9799,M,True,False,2,Empresário,Superior completo,Casado,Casa,45,11.183561643835615,4.0,3533.4897031630935
13922,2016-02-01,491,M,False,False,1,Assalariado,Secundário,Solteiro,Casa,46,18.035616438356165,2.0,3245.811015972091
13923,2016-02-01,7998,M,True,True,1,Assalariado,Secundário,Casado,Casa,55,2.665753424657534,3.0,11502.64747810665
13924,2016-02-01,7491,F,False,True,1,Servidor público,Secundário,União,Casa,43,24.0,3.0,-8108.786994908486
13925,2016-02-01,6388,M,False,False,0,Servidor público,Superior completo,Solteiro,Com os pais,25,6.665753424657535,1.0,2837.629864287803
13926,2016-02-01,2449,M,False,True,1,Assalariado,Superior completo,Casado,Casa,37,14.95890410958904,3.0,-7056.855129140488
13927,2016-02-01,8977,F,False,False,0,Assalariado,Superior completo,Casado,Casa,41,6.780821917808219,2.0,-691.6850037068148
13928,2016-02-01,6558,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,38,7.326027397260273,1.0,-1596.3058059092828
13929,2016-02-01,5201,F,False,True,1,Assalariado,Secundário,Casado,Casa,41,2.32054794520548,3.0,1433.985265380176
13930,2016-02-01,5403,F,False,False,0,Assalariado,Secundário,Separado,Casa,51,27.03013698630137,1.0,-11024.686385825933
13931,2016-02-01,14896,M,False,False,0,Assalariado,Superior completo,Casado,Casa,40,5.717808219178082,2.0,-6856.361612788864
13932,2016-02-01,14341,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,36,13.54246575342466,1.0,-2203.0333552928505
13933,2016-02-01,5838,F,False,True,0,Servidor público,Superior completo,Viúvo,Casa,45,22.3972602739726,1.0,-2875.7065972686905
13934,2016-02-01,7802,M,False,False,1,Assalariado,Secundário,Casado,Com os pais,34,3.638356164383562,3.0,-1921.8479440390238
13935,2016-02-01,10447,F,False,True,0,Assalariado,Secundário,Separado,Casa,61,4.8794520547945215,1.0,1988.0576341552032
13937,2016-02-01,15055,M,True,False,1,Assalariado,Secundário,Casado,Casa,23,4.353424657534247,3.0,-4829.633399345456
13938,2016-02-01,13325,M,False,True,2,Assalariado,Superior completo,Casado,Casa,58,27.534246575342465,4.0,5531.644198080168
13939,2016-02-01,14112,M,True,False,0,Assalariado,Superior completo,Casado,Casa,28,8.208219178082192,2.0,-6900.93436250923
13940,2016-02-01,6323,M,True,False,2,Assalariado,Superior completo,Casado,Casa,32,1.991780821917808,4.0,-2415.224289992382
13941,2016-02-01,16434,F,False,True,0,Assalariado,Secundário,Casado,Casa,42,15.857534246575346,2.0,-4475.461398785552
13942,2016-02-01,16480,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,46,0.6794520547945205,2.0,-3601.7172973287425
13943,2016-02-01,10252,M,False,True,0,Assalariado,Superior completo,Casado,Casa,47,6.468493150684933,2.0,-4720.613592043177
13944,2016-02-01,15436,F,True,False,0,Empresário,Secundário,Casado,Casa,38,1.3698630136986298,2.0,3142.2568685168226
13945,2016-02-01,261,F,False,False,0,Empresário,Secundário,União,Casa,51,26.70684931506849,2.0,907.3880859463079
13946,2016-02-01,8763,F,False,True,2,Empresário,Secundário,Casado,Casa,29,6.156164383561643,4.0,-2158.926433712166
13947,2016-02-01,15152,F,True,False,2,Assalariado,Superior completo,Casado,Casa,34,8.747945205479452,4.0,7527.170014096164
13949,2016-02-01,12562,F,True,False,0,Assalariado,Secundário,Casado,Casa,46,1.8657534246575345,2.0,1539.5134930352076
13950,2016-02-01,4577,F,True,True,0,Empresário,Secundário,Casado,Casa,37,7.6,2.0,-1624.4108011504686
13951,2016-02-01,7015,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,29,5.7972602739726025,1.0,-3298.647482592947
13952,2016-02-01,2849,F,False,True,0,Assalariado,Superior completo,Casado,Casa,37,1.1369863013698631,2.0,1603.4847996129565
13953,2016-02-01,667,M,True,True,2,Assalariado,Secundário,Casado,Casa,36,11.194520547945206,4.0,9981.415782609127
13955,2016-02-01,4297,F,True,True,0,Assalariado,Superior completo,Casado,Casa,36,7.92876712328767,2.0,411.5156429411327
13956,2016-02-01,8348,F,False,False,0,Assalariado,Superior incompleto,Casado,Casa,44,5.8054794520547945,2.0,161.13214591098995
13957,2016-02-01,6310,F,False,False,0,Assalariado,Superior completo,Casado,Casa,46,15.087671232876714,2.0,-6454.695489628139
13958,2016-02-01,8455,F,False,True,2,Empresário,Superior completo,Casado,Casa,31,6.3863013698630136,4.0,338.9665604046727
13960,2016-02-01,1554,F,True,False,1,Empresário,Superior completo,Solteiro,Governamental,32,13.652054794520549,2.0,-4931.124723222616
13961,2016-02-01,8917,F,False,False,1,Assalariado,Superior completo,União,Casa,32,9.04931506849315,3.0,32.369476954731
13963,2016-02-01,6737,M,False,True,0,Assalariado,Superior completo,União,Casa,54,15.3013698630137,2.0,14696.735747870609
13964,2016-02-01,14581,F,False,False,0,Assalariado,Secundário,Casado,Casa,30,4.301369863013698,2.0,-254.18440145306135
13965,2016-02-01,13781,M,True,False,1,Assalariado,Superior completo,Casado,Casa,30,4.369863013698629,3.0,7724.942195481433
13966,2016-02-01,4806,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,43,4.131506849315069,2.0,-3944.8457814529015
13967,2016-02-01,14959,F,False,True,0,Assalariado,Secundário,Casado,Com os pais,44,1.0986301369863014,2.0,1521.458388566092
13968,2016-02-01,16249,F,False,True,0,Empresário,Secundário,União,Casa,48,0.6273972602739726,2.0,2109.1775833733464
13969,2016-02-01,4641,F,True,True,0,Servidor público,Superior completo,Casado,Casa,62,0.6054794520547945,2.0,3807.903507039785
13970,2016-02-01,15062,M,True,True,1,Empresário,Superior completo,Solteiro,Casa,40,14.75068493150685,2.0,26988.997409137242
13972,2016-02-01,5173,M,True,True,0,Empresário,Secundário,Casado,Com os pais,27,0.9616438356164384,2.0,-3991.048570398745
13975,2016-02-01,914,M,True,True,3,Assalariado,Superior completo,Casado,Casa,41,1.5945205479452054,5.0,-1288.5322228547502
13976,2016-02-01,11579,M,True,True,1,Assalariado,Secundário,Casado,Aluguel,46,3.991780821917808,3.0,-3060.3205422603587
13977,2016-02-01,12271,F,False,True,1,Assalariado,Superior completo,Casado,Casa,39,16.372602739726027,3.0,-847.1613977428815
13978,2016-02-01,5355,M,True,True,3,Assalariado,Superior completo,Casado,Casa,42,15.854794520547946,5.0,11916.075590513066
13979,2016-02-01,9485,F,True,False,0,Assalariado,Superior completo,Casado,Comunitário,35,6.263013698630138,2.0,1493.2208324449912
13980,2016-02-01,4313,F,True,True,0,Empresário,Superior completo,Casado,Casa,35,0.8383561643835616,2.0,4216.6191045813075
13981,2016-02-01,12283,F,False,False,0,Assalariado,Superior completo,Casado,Governamental,52,7.032876712328767,2.0,-1552.4106447286374
13983,2016-02-01,10679,F,True,True,0,Servidor público,Superior completo,Casado,Casa,54,3.1808219178082187,2.0,3020.351505317886
13984,2016-02-01,3213,M,True,True,0,Servidor público,Superior completo,Casado,Casa,59,2.2164383561643834,2.0,-3654.3697848501797
13985,2016-02-01,6226,M,True,True,2,Assalariado,Superior completo,Casado,Casa,30,1.7452054794520548,4.0,-3889.0453386608424
13986,2016-02-01,6294,M,True,False,1,Assalariado,Superior completo,Casado,Aluguel,31,9.334246575342464,3.0,-5102.6837876329855
13987,2016-02-01,9257,F,False,False,0,Empresário,Superior completo,Casado,Casa,50,4.931506849315068,2.0,-170.62333300676664
13989,2016-02-01,8643,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,60,29.04109589041096,1.0,-11931.395660536848
13990,2016-02-01,12655,M,False,True,2,Assalariado,Superior completo,Casado,Casa,30,5.035616438356166,4.0,1434.2446140580378
13991,2016-02-01,2629,M,True,True,0,Servidor público,Superior completo,Casado,Casa,45,7.7315068493150685,2.0,-2597.4503797864427
13992,2016-02-01,5166,M,True,True,0,Servidor público,Superior completo,Casado,Casa,45,1.295890410958904,2.0,8213.62853034124
13993,2016-02-01,5336,M,True,True,2,Assalariado,Superior completo,União,Casa,35,13.186301369863012,4.0,-874.153088603478
13995,2016-02-01,14419,F,False,True,2,Assalariado,Secundário,Casado,Casa,36,18.04383561643836,4.0,-3494.850072764025
13996,2016-02-01,4261,F,True,False,0,Assalariado,Superior completo,Casado,Casa,36,5.926027397260274,2.0,674.338281044947
13999,2016-02-01,5234,F,False,True,0,Assalariado,Superior completo,Casado,Casa,48,9.016438356164382,2.0,-3189.073623782415
14000,2016-03-01,3043,F,False,True,0,Assalariado,Superior completo,União,Casa,35,3.3013698630136985,2.0,197.27246217913398
14001,2016-03-01,16385,F,False,True,1,Servidor público,Superior completo,Casado,Casa,34,12.383561643835616,3.0,-3805.2668026560086
14002,2016-03-01,9568,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,60,28.03287671232877,1.0,-8490.878115824413
14004,2016-03-01,1486,M,False,False,0,Servidor público,Secundário,Casado,Casa,43,7.589041095890411,2.0,-6135.725711715781
14005,2016-03-01,15649,M,True,False,0,Assalariado,Secundário,Casado,Casa,57,4.882191780821918,2.0,-6985.898862063461
14006,2016-03-01,7154,F,False,True,0,Empresário,Superior completo,Casado,Casa,47,3.2931506849315078,2.0,-1827.2296155920967
