Unnamed: 0,data_ref,id_cliente,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,renda,sexo_F,sexo_M,tipo_renda_Assalariado,tipo_renda_Bolsista,tipo_renda_Empresário,tipo_renda_Pensionista,tipo_renda_Servidor público,educacao_Primário,educacao_Pós graduação,educacao_Secundário,educacao_Superior completo,educacao_Superior incompleto,estado_civil_Casado,estado_civil_Separado,estado_civil_Solteiro,estado_civil_União,estado_civil_Viúvo,tipo_residencia_Aluguel,tipo_residencia_Casa,tipo_residencia_Com os pais,tipo_residencia_Comunitário,tipo_residencia_Estúdio,tipo_residencia_Governamental
11374,2015-12-01,15716,True,False,0,53,16.10958904109589,1.0,5254.78,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
11375,2015-12-01,2075,False,False,0,32,5.92876712328767,1.0,679.88,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11376,2015-12-01,14584,False,False,0,30,4.301369863013698,2.0,1696.96,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11378,2015-12-01,5828,False,False,0,52,6.723287671232876,1.0,1094.33,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
11379,2015-12-01,8100,False,False,0,48,11.558904109589042,2.0,8126.94,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11380,2015-12-01,936,False,True,1,30,2.0876712328767124,3.0,749.8,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11381,2015-12-01,10087,False,True,0,40,1.7150684931506852,2.0,1365.93,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11382,2015-12-01,13870,True,False,0,60,6.36986301369863,2.0,5213.86,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
11383,2015-12-01,1867,False,True,0,57,7.8410958904109584,2.0,11363.31,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11384,2015-12-01,1976,False,False,0,57,16.93150684931507,2.0,4981.71,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11385,2015-12-01,6218,True,False,0,49,3.328767123287671,2.0,24552.27,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
11386,2015-12-01,13895,False,True,0,64,1.2849315068493148,2.0,1129.29,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11387,2015-12-01,15981,False,True,1,32,3.0465753424657533,2.0,1933.65,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
11388,2015-12-01,319,False,False,0,27,6.778082191780823,2.0,803.3,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11390,2015-12-01,6068,True,True,0,25,5.832876712328768,1.0,5556.43,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11391,2015-12-01,14422,False,True,0,50,4.2027397260273975,1.0,1384.07,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
11392,2015-12-01,2476,True,True,0,45,8.624657534246575,2.0,2895.24,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11394,2015-12-01,1896,False,True,2,39,9.841095890410957,3.0,5000.61,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
11395,2015-12-01,14312,True,True,0,46,5.454794520547946,2.0,4385.07,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11396,2015-12-01,12072,False,True,0,45,5.994520547945205,2.0,3322.93,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11397,2015-12-01,9603,False,False,1,33,9.432876712328769,3.0,3606.31,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11399,2015-12-01,7870,True,True,0,25,3.808219178082192,1.0,3175.06,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
11400,2015-12-01,16454,True,True,0,26,3.2684931506849315,1.0,2272.02,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
11401,2015-12-01,11638,False,True,2,33,5.991780821917808,4.0,6711.55,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11402,2015-12-01,14904,False,False,1,37,7.882191780821918,3.0,14468.09,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11403,2015-12-01,16049,True,True,0,27,1.1232876712328768,2.0,2350.11,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
11404,2015-12-01,9746,True,False,0,34,10.123287671232877,2.0,3067.59,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11405,2015-12-01,11112,False,True,0,57,31.36438356164384,2.0,1847.72,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11406,2015-12-01,6296,True,False,1,31,9.334246575342464,3.0,13414.81,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
11407,2015-12-01,13612,False,True,0,40,1.347945205479452,2.0,2192.52,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
11408,2015-12-01,2728,False,True,0,34,11.065753424657538,2.0,8849.02,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11409,2015-12-01,7736,False,True,1,37,4.5178082191780815,3.0,1278.63,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11410,2015-12-01,8303,True,True,0,58,9.975342465753425,2.0,4669.8,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11411,2015-12-01,13812,True,False,0,26,7.70958904109589,2.0,2160.19,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11413,2015-12-01,3961,False,True,1,39,1.180821917808219,2.0,4850.82,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11415,2015-12-01,14577,False,True,0,37,3.468493150684932,2.0,625.67,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11416,2015-12-01,2562,False,False,1,32,7.561643835616437,3.0,7524.1,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
11417,2015-12-01,13727,False,True,0,27,2.9534246575342467,1.0,6007.89,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
11418,2015-12-01,10973,False,False,0,31,4.435616438356164,1.0,915.11,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11420,2015-12-01,10392,True,True,0,39,2.2136986301369856,2.0,2484.39,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11421,2015-12-01,696,True,True,0,60,28.04383561643836,2.0,13572.02,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11422,2015-12-01,10230,True,True,1,26,7.386301369863013,3.0,6100.11,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11423,2015-12-01,3739,True,True,0,40,6.6876712328767125,2.0,1246.91,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11424,2015-12-01,10702,True,False,0,39,12.693150684931505,2.0,7867.4,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11425,2015-12-01,13175,False,False,0,26,1.4246575342465753,1.0,4760.94,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11426,2015-12-01,10769,False,False,3,42,6.767123287671232,5.0,1115.59,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
11427,2015-12-01,4665,False,True,0,24,3.104109589041096,1.0,6865.42,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11429,2015-12-01,7272,False,True,1,35,9.463013698630135,3.0,2209.76,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
11430,2015-12-01,4076,False,True,1,28,2.9616438356164383,3.0,2158.97,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11431,2015-12-01,14771,True,False,0,33,0.547945205479452,2.0,1304.47,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
11432,2015-12-01,7431,True,False,1,34,6.8,3.0,2977.07,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
11433,2015-12-01,12623,True,True,0,60,0.9506849315068492,2.0,4156.66,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
11435,2015-12-01,11972,False,False,0,58,5.013698630136987,2.0,3874.4,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11436,2015-12-01,8324,True,True,0,36,14.643835616438356,2.0,2111.17,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11437,2015-12-01,5661,False,False,0,25,4.123287671232877,1.0,4532.73,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11440,2015-12-01,10711,False,False,0,50,5.353424657534247,2.0,1327.57,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
11442,2015-12-01,7789,False,False,0,57,3.1643835616438367,2.0,2072.49,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11443,2015-12-01,12626,True,True,0,60,0.9506849315068492,2.0,2095.82,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
11444,2015-12-01,2756,True,True,1,33,1.9753424657534249,3.0,5520.08,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11445,2015-12-01,12636,False,True,1,46,26.71506849315068,2.0,11263.82,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
11446,2015-12-01,9240,False,True,1,34,15.687671232876712,3.0,3184.53,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11447,2015-12-01,13383,False,False,0,38,6.183561643835616,2.0,2493.89,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11448,2015-12-01,2275,False,True,0,37,9.512328767123286,2.0,2337.88,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11451,2015-12-01,5248,False,True,2,27,4.6,4.0,1482.63,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11452,2015-12-01,15801,False,True,0,53,5.764383561643837,1.0,5135.91,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
11453,2015-12-01,6151,True,False,1,29,11.58904109589041,3.0,2050.9,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11455,2015-12-01,15341,False,False,0,30,6.372602739726028,2.0,8416.63,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
11456,2015-12-01,13747,True,False,0,33,0.5342465753424658,2.0,5038.38,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11457,2015-12-01,81,False,True,2,30,6.27123287671233,4.0,2749.88,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11458,2015-12-01,2648,False,True,0,29,1.556164383561644,2.0,12461.47,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
11459,2015-12-01,368,True,False,0,28,1.523287671232877,1.0,3688.8,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
11460,2015-12-01,9590,True,True,0,39,20.18904109589041,2.0,94089.21,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11461,2015-12-01,13169,True,False,1,33,7.926027397260274,3.0,19739.66,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11462,2015-12-01,4676,True,False,0,45,19.534246575342465,2.0,5185.83,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
11463,2015-12-01,12571,False,False,0,37,6.953424657534248,2.0,6034.69,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11464,2015-12-01,936,False,True,1,30,2.0876712328767124,3.0,749.8,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11465,2015-12-01,10810,False,False,1,27,1.5178082191780822,3.0,1594.22,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11466,2015-12-01,7262,True,True,0,45,2.8767123287671232,2.0,3554.48,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11467,2015-12-01,12759,False,True,1,29,6.452054794520548,3.0,7981.3,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11470,2015-12-01,7578,False,True,0,48,21.03013698630137,1.0,6213.01,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11471,2015-12-01,10794,False,False,2,41,20.86027397260274,4.0,2947.88,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
11472,2015-12-01,11106,True,True,1,44,5.594520547945206,3.0,12361.48,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11473,2015-12-01,14769,True,False,1,39,0.8,3.0,4453.77,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11474,2015-12-01,3536,False,True,0,52,6.356164383561644,2.0,1122.65,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11475,2015-12-01,12492,False,False,0,39,0.8657534246575342,2.0,3865.05,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11476,2015-12-01,11083,False,True,2,30,11.687671232876712,4.0,19907.02,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11477,2015-12-01,16006,False,True,0,48,13.887671232876713,1.0,7990.58,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11478,2015-12-01,11549,False,True,3,45,1.1287671232876713,5.0,1792.25,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11481,2015-12-01,6841,False,False,0,54,6.0465753424657525,2.0,4506.02,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11482,2015-12-01,12397,False,False,0,24,2.695890410958904,2.0,1870.33,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
11483,2015-12-01,6890,False,True,0,49,27.728767123287675,2.0,6832.81,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11485,2015-12-01,14897,False,False,1,33,2.547945205479452,3.0,10546.8,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11486,2015-12-01,8818,False,True,1,38,0.7150684931506849,3.0,300.76,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11487,2015-12-01,957,False,True,0,36,14.257534246575348,2.0,1873.82,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
11488,2015-12-01,145,False,False,0,52,14.364383561643836,1.0,5234.44,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
11490,2015-12-01,8689,False,True,1,37,5.156164383561643,3.0,8531.15,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
11493,2015-12-01,4526,False,False,0,53,3.4301369863013704,2.0,9009.62,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11494,2015-12-01,8409,False,False,0,26,0.96986301369863,1.0,4162.68,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11495,2015-12-01,1693,False,True,1,43,12.065753424657537,3.0,1822.95,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11497,2015-12-01,13740,True,True,2,35,10.876712328767123,4.0,14678.0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
11498,2015-12-01,8551,False,True,0,35,5.638356164383563,2.0,614.83,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11500,2015-12-01,9157,True,True,1,45,6.786301369863014,3.0,3579.27,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11501,2015-12-01,8166,True,True,0,44,6.471232876712329,2.0,6526.81,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
11502,2015-12-01,11137,False,True,1,27,8.684931506849315,3.0,5380.59,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11503,2015-12-01,14248,True,True,1,41,0.7890410958904109,3.0,10608.7,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11504,2015-12-01,14501,True,True,0,39,4.882191780821918,2.0,2607.29,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
11505,2015-12-01,13543,False,False,2,36,8.186301369863013,4.0,4967.87,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
11506,2015-12-01,8844,True,True,1,31,13.723287671232876,3.0,9221.35,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
11507,2015-12-01,389,False,True,2,34,1.1863013698630136,4.0,3277.53,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11508,2015-12-01,14503,False,True,0,54,21.145205479452056,2.0,1130.99,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11510,2015-12-01,3895,True,True,0,43,5.764383561643837,2.0,2790.65,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11511,2015-12-01,6105,True,False,1,40,4.079452054794522,2.0,3035.11,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
11512,2015-12-01,6177,False,True,0,48,23.17808219178082,1.0,3501.56,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
11514,2015-12-01,12970,False,False,0,52,0.6328767123287671,2.0,1854.41,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
11516,2015-12-01,4201,False,True,0,46,1.7589041095890412,1.0,4577.18,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11518,2015-12-01,1869,True,True,0,29,7.4301369863013695,2.0,6765.92,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11519,2015-12-01,11075,False,False,0,38,12.183561643835615,2.0,634.1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11520,2015-12-01,12284,False,False,0,52,7.032876712328767,2.0,2358.79,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
11521,2015-12-01,1668,True,True,1,45,7.315068493150685,3.0,3422.97,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11524,2015-12-01,10786,False,False,0,41,14.189041095890412,2.0,2534.45,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
11525,2015-12-01,8213,False,True,0,57,6.638356164383563,2.0,5178.45,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11527,2015-12-01,13235,False,True,0,56,36.865753424657534,2.0,63286.11,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11528,2015-12-01,1350,False,True,1,35,3.6821917808219182,3.0,5128.34,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11529,2015-12-01,7820,True,True,0,46,19.9013698630137,2.0,5719.18,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11530,2015-12-01,14595,False,True,2,32,11.726027397260276,4.0,12213.89,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11531,2015-12-01,2983,False,False,0,32,3.8027397260273967,1.0,2667.64,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
11533,2015-12-01,5426,True,True,0,59,12.438356164383562,2.0,19269.18,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11534,2015-12-01,6192,True,True,0,45,7.832876712328768,2.0,2786.21,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11535,2015-12-01,3122,True,False,0,58,33.56986301369863,2.0,245141.67,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
11537,2015-12-01,7085,False,True,0,45,16.972602739726028,2.0,5511.62,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11538,2015-12-01,7575,False,True,0,48,21.03013698630137,1.0,3137.78,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11539,2015-12-01,11824,True,True,2,38,1.1561643835616435,3.0,2057.26,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11540,2015-12-01,12806,False,True,0,46,3.863013698630137,2.0,1497.79,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11542,2015-12-01,15763,False,True,0,22,1.8465753424657527,2.0,3984.16,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
11543,2015-12-01,7475,False,True,0,59,2.736986301369863,1.0,4952.93,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
11546,2015-12-01,13207,True,True,1,46,6.515068493150685,3.0,1125.34,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11547,2015-12-01,3348,False,True,0,54,1.0684931506849316,2.0,2357.57,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
11548,2015-12-01,6389,False,False,0,25,6.665753424657535,1.0,3733.41,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
11549,2015-12-01,4997,False,True,0,57,4.635616438356164,2.0,7266.9,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11550,2015-12-01,3059,True,True,0,30,6.550684931506848,2.0,6561.41,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11551,2015-12-01,801,True,True,0,29,5.693150684931508,2.0,6866.87,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11552,2015-12-01,12384,True,True,0,45,3.6986301369863015,2.0,3442.09,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11553,2015-12-01,16620,False,True,0,49,2.8465753424657536,2.0,3752.02,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11556,2015-12-01,15890,False,True,0,50,0.5424657534246575,2.0,4521.99,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11557,2015-12-01,9461,False,False,0,39,9.432876712328769,2.0,24867.45,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11558,2015-12-01,16354,False,True,0,43,15.972602739726028,2.0,3545.48,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11559,2015-12-01,11036,False,True,0,48,6.520547945205481,1.0,1091.88,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
11560,2015-12-01,13396,False,True,0,31,2.682191780821918,1.0,3082.98,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
11561,2015-12-01,13025,False,True,0,47,8.926027397260274,2.0,3404.29,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11562,2015-12-01,3465,False,True,0,45,15.778082191780822,2.0,13995.46,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11563,2015-12-01,16019,False,True,0,47,3.295890410958904,2.0,1783.93,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11564,2015-12-01,12205,True,False,1,49,3.3479452054794514,3.0,5073.86,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
11565,2015-12-01,6608,True,True,0,47,2.347945205479452,2.0,3528.83,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
11566,2015-12-01,12342,False,False,2,26,6.698630136986301,4.0,1702.67,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
11567,2015-12-01,15459,False,False,0,37,0.8712328767123287,1.0,11820.88,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
11568,2015-12-01,2476,True,True,0,45,8.624657534246575,2.0,2895.24,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11570,2015-12-01,6253,False,False,0,50,24.093150684931512,2.0,5221.7,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11571,2015-12-01,16451,True,True,0,26,3.2684931506849315,1.0,5221.61,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
11573,2015-12-01,4380,False,True,0,41,10.01095890410959,2.0,5347.57,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
11574,2015-12-01,4972,True,True,0,46,5.550684931506848,2.0,10206.83,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
11575,2015-12-01,5868,True,False,1,29,8.808219178082194,3.0,2529.45,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
11576,2015-12-01,7431,True,False,1,34,6.8,3.0,2977.07,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
